row school normexam schavg standLRT sex student id
1281 2268 33 0.6787592 0.0759212 2.3547402 M 39 33.39
1282 2269 33 -0.699505 0.0759212 -0.207455 M 33 33.33
1283 2270 33 0.0735362 0.0759212 0.3711052 F 31 33.31
1284 2271 33 0.7472282 0.0759212 0.2058022 F 139 33.139
1285 2272 33 -0.939378 0.0759212 -0.042152 M 142 33.142
1286 2273 33 0.3280722 0.0759212 -0.45541 M 147 33.147
1287 2274 33 0.4026692 0.0759212 0.1231502 M 132 33.132
1288 2275 33 -0.265159 0.0759212 -0.538061 M 131 33.131
1289 2276 33 1.4395322 0.0759212 0.2058022 F 135 33.135
1290 2277 33 1.0396082 0.0759212 0.2058022 F 129 33.129
1291 2278 33 0.6787592 0.0759212 0.3711052 F 164 33.164
1292 2279 33 1.3747412 0.0759212 1.1976192 M 163 33.163
1293 2280 33 1.4395322 0.0759212 -0.207455 M 166 33.166
1294 2281 33 -0.338842 0.0759212 -0.45541 F 167 33.167
1295 2282 33 0.1941492 0.0759212 -1.116621 F 153 33.153
1296 2283 33 -0.85267 0.0759212 -0.207455 M 158 33.158
1297 2284 33 1.8138272 0.0759212 0.2884532 M 159 33.159
1298 2285 33 -0.85267 0.0759212 -0.538061 F 168 33.168
1299 2286 33 -0.062088 0.0759212 -0.124804 F 179 33.179
1300 2287 33 0.2613242 0.0759212 0.2058022 F 180 33.180
1301 2288 33 -0.776109 0.0759212 0.8670142 M 176 33.176
1302 2289 33 0.5443412 0.0759212 0.0404992 F 175 33.175
1303 2290 33 -0.062088 0.0759212 -0.290107 F 181 33.181
1304 2291 33 0.0043222 0.0759212 0.1231502 M 183 33.183
1305 2292 33 0.6787592 0.0759212 1.1149682 M 182 33.182
1306 2293 33 1.1094382 0.0759212 0.8670142 M 128 33.128
1307 2294 33 -0.699505 0.0759212 0.2058022 M 122 33.122
1308 2295 33 -0.85267 0.0759212 -0.290107 M 121 33.121
1309 2296 33 -0.338842 0.0759212 -0.207455 M 123 33.123
1310 2297 33 0.9675862 0.0759212 0.3711052 F 114 33.114
1311 2298 33 -0.776109 0.0759212 0.0404992 F 120 33.120
1312 2299 33 0.2613242 0.0759212 -0.290107 M 115 33.115
1313 2300 34 0.4781942 -0.360043 1.8588312 M 123 34.123
1314 2301 34 0.0735362 -0.360043 -0.538061 M 113 34.113
1315 2302 34 -0.338842 -0.360043 0.2884532 M 122 34.122
1316 2303 34 -2.75266 -0.360043 -1.860484 F 108 34.108
1317 2304 34 -2.291731 -0.360043 -2.604348 M 136 34.136
1318 2305 34 0.6107292 -0.360043 0.1231502 M 135 34.135
1319 2306 34 -1.836687 -0.360043 -1.281924 F 137 34.137
1320 2307 34 1.4395322 -0.360043 0.1231502 F 129 34.129
1321 2308 34 -0.623051 -0.360043 0.8670142 M 131 34.131
1322 2309 34 0.9675862 -0.360043 -0.207455 F 134 34.134
1323 2310 34 -3.059543 -0.360043 -0.868667 M 132 34.132
1324 2311 34 0.1941492 -0.360043 0.4537562 M 72 34.72
1325 2312 34 -1.438662 -0.360043 -1.199273 M 87 34.87
1326 2313 34 -1.62373 -0.360043 -2.273742 F 88 34.88
1327 2314 34 1.2405332 -0.360043 0.9496652 M 89 34.89
1328 2315 34 1.3747412 -0.360043 0.8670142 M 74 34.74
1329 2316 34 1.4395322 -0.360043 1.3629222 M 82 34.82
1330 2317 34 -1.62373 -0.360043 -2.852302 M 80 34.80
1331 2318 34 -1.526653 -0.360043 -0.538061 M 106 34.106
1332 2319 34 1.3747412 -0.360043 2.3547402 M 99 34.99
1333 2320 34 -0.338842 -0.360043 -0.786016 M 97 34.97
1334 2321 34 -1.219486 -0.360043 -2.273742 F 100 34.100
1335 2322 34 -0.699505 -0.360043 0.2058022 M 92 34.92
1336 2323 34 0.4781942 -0.360043 -1.447227 M 93 34.93
1337 2324 34 0.4781942 -0.360043 0.3711052 F 96 34.96
1338 2325 34 -0.419801 -0.360043 -0.45541 F 95 34.95
1339 2456 38 0.4026692 -0.212047 -0.290107 M 461 38.461
1340 2457 38 -1.723882 -0.212047 -2.19109 F 462 38.462
1341 2458 38 0.9675862 -0.212047 0.7017112 F 464 38.464
1342 2459 38 0.6787592 -0.212047 0.2058022 M 456 38.456
1343 2460 38 -0.939378 -0.212047 -0.207455 F 460 38.460
1344 2461 38 -0.338842 -0.212047 -0.951318 F 457 38.457
1345 2462 38 0.6787592 -0.212047 0.8670142 F 469 38.469
1346 2463 38 -0.338842 -0.212047 -0.951318 F 471 38.471
1347 2464 38 0.8965662 -0.212047 0.5364082 F 465 38.465
1348 2465 38 -0.129085 -0.212047 0.0404992 M 467 38.467
1349 2466 38 0.2613242 -0.212047 1.8588312 M 440 38.440
1350 2467 38 -0.197611 -0.212047 -0.868667 M 442 38.442
1351 2468 38 1.5061852 -0.212047 0.5364082 F 444 38.444
1352 2469 38 -0.939378 -0.212047 -0.868667 M 436 38.436
1353 2470 38 -0.939378 -0.212047 0.3711052 F 439 38.439
1354 2471 38 -0.85267 -0.212047 -0.703364 M 438 38.438
1355 2472 38 0.4026692 -0.212047 -0.45541 M 454 38.454
1356 2473 38 -1.335315 -0.212047 -0.620713 M 452 38.452
1357 2474 38 -0.939378 -0.212047 -1.03397 F 446 38.446
1358 2475 38 1.8138272 -0.212047 2.0241342 F 448 38.448
1359 2476 38 0.5443412 -0.212047 1.1976192 M 447 38.447
1360 2477 38 -1.962075 -0.212047 -1.943136 F 472 38.472
1361 2478 38 1.3101422 -0.212047 0.5364082 F 474 38.474
1362 2479 38 0.7472282 -0.212047 1.3629222 M 531 38.531
1363 2480 38 0.0043222 -0.212047 -1.199273 M 529 38.529
1364 2481 38 -0.85267 -0.212047 -1.199273 M 532 38.532
1365 2482 38 -1.962075 -0.212047 -2.521696 M 536 38.536
1366 2483 38 -0.623051 -0.212047 0.4537562 F 539 38.539
1367 2484 38 0.0043222 -0.212047 0.3711052 M 524 38.524
1368 2485 38 -1.118624 -0.212047 -0.124804 F 513 38.513
1369 2486 38 -1.335315 -0.212047 -1.695182 M 528 38.528
1370 2487 38 -1.335315 -0.212047 -2.025787 F 526 38.526
1371 2488 38 -0.062088 -0.212047 0.2884532 M 527 38.527
1372 2489 38 0.2613242 -0.212047 1.1149682 M 511 38.511
1373 2490 38 -1.836687 -0.212047 -0.290107 F 557 38.557
1374 2491 38 -1.335315 -0.212047 -1.447227 M 541 38.541
1375 2492 38 1.1094382 -0.212047 1.6108772 M 543 38.543
1376 2493 38 -0.939378 -0.212047 -1.03397 M 558 38.558
1377 2494 38 -1.526653 -0.212047 0.5364082 M 490 38.490
1378 2495 38 0.1941492 -0.212047 0.5364082 M 491 38.491
1379 2496 38 0.8965662 -0.212047 0.6190592 F 476 38.476
1380 2497 38 -0.419801 -0.212047 -0.786016 F 480 38.480
1381 2498 38 0.0735362 -0.212047 1.4455742 F 477 38.477
1382 2499 38 -1.219486 -0.212047 -0.45541 F 478 38.478
1383 2500 38 -0.419801 -0.212047 0.2058022 M 509 38.509
1384 2501 38 -1.335315 -0.212047 -0.372758 M 502 38.502
1385 2502 38 -1.118624 -0.212047 -0.45541 M 506 38.506
1386 2503 38 1.2405332 -0.212047 -0.124804 M 507 38.507
1387 2504 38 -0.699505 -0.212047 0.3711052 M 492 38.492
1388 2505 38 0.6787592 -0.212047 0.1231502 F 494 38.494
1389 2506 38 0.9675862 -0.212047 0.3711052 F 499 38.499
1390 2507 38 0.0735362 -0.212047 -2.108439 M 495 38.495
1391 2508 38 -0.939378 -0.212047 -1.61253 M 496 38.496
1392 2509 38 -1.526653 -0.212047 -1.199273 M 559 38.559
1393 2689 42 0.4026692 -0.146179 0.2884532 F 116 42.116
1394 2690 42 -0.419801 -0.146179 -0.372758 M 118 42.118
1395 2691 42 0.4781942 -0.146179 -0.042152 M 127 42.127
1396 2692 42 -0.062088 -0.146179 0.0404992 M 124 42.124
1397 2693 42 0.1941492 -0.146179 0.3711052 F 125 42.125
1398 2694 42 0.0043222 -0.146179 -1.199273 M 122 42.122
1399 2695 42 -0.129085 -0.146179 0.5364082 F 36 42.36
1400 2696 42 -0.492781 -0.146179 0.0404992 M 31 42.31
1401 2697 42 -0.623051 -0.146179 -0.042152 M 34 42.34
1402 2698 42 -0.85267 -0.146179 -1.281924 M 33 42.33
1403 2699 42 -0.776109 -0.146179 -1.281924 M 128 42.128
1404 2700 42 -0.492781 -0.146179 -0.45541 M 132 42.132
1405 2701 42 0.0735362 -0.146179 0.8670142 F 131 42.131
1406 2702 42 -0.776109 -0.146179 0.0404992 F 28 42.28
1407 2703 42 -0.265159 -0.146179 -0.372758 M 63 42.63
1408 2704 42 0.4026692 -0.146179 -0.372758 M 64 42.64
1409 2705 42 0.0043222 -0.146179 -0.042152 M 65 42.65
1410 2706 42 -0.062088 -0.146179 -0.124804 M 61 42.61
1411 2707 42 -1.335315 -0.146179 -0.703364 M 73 42.73
1412 2708 42 -0.699505 -0.146179 -1.03397 M 71 42.71
1413 2709 42 1.3747412 -0.146179 0.6190592 F 68 42.68
1414 2710 42 -0.338842 -0.146179 -1.199273 F 44 42.44
1415 2711 42 0.8219882 -0.146179 0.2058022 M 46 42.46
1416 2712 42 -0.338842 -0.146179 0.1231502 F 47 42.47
1417 2713 42 -0.699505 -0.146179 -2.273742 F 43 42.43
1418 2714 42 0.2613242 -0.146179 0.5364082 M 42 42.42
1419 2715 42 1.0396082 -0.146179 0.3711052 F 54 42.54
1420 2716 42 0.9675862 -0.146179 1.0323172 F 55 42.55
1421 2717 42 -1.118624 -0.146179 -0.45541 M 48 42.48
1422 2718 42 0.4781942 -0.146179 0.5364082 F 53 42.53
1423 2719 42 0.9675862 -0.146179 -1.447227 M 52 42.52
1424 2720 42 0.6787592 -0.146179 -0.868667 F 99 42.99
1425 2721 42 1.5792202 -0.146179 1.6108772 M 100 42.100
1426 2722 42 -1.219486 -0.146179 0.7017112 M 96 42.96
1427 2723 42 0.2613242 -0.146179 0.2884532 F 77 42.77
1428 2724 42 0.0735362 -0.146179 0.2058022 M 80 42.80
1429 2725 42 0.8219882 -0.146179 1.1976192 F 82 42.82
1430 2726 42 1.2405332 -0.146179 1.4455742 M 79 42.79
1431 2727 42 0.2613242 -0.146179 -0.703364 M 88 42.88
1432 2728 42 0.1340672 -0.146179 -1.447227 F 83 42.83
1433 2729 42 0.0735362 -0.146179 -0.538061 M 84 42.84
1434 2730 42 0.1941492 -0.146179 0.1231502 M 87 42.87
1435 2731 42 0.6787592 -0.146179 -0.868667 M 85 42.85
1436 2732 42 0.1941492 -0.146179 -0.207455 M 40 42.40
1437 2733 42 -0.265159 -0.146179 -0.45541 M 11 42.11
1438 2734 42 -0.062088 -0.146179 -1.199273 F 13 42.13
1439 2735 42 1.0396082 -0.146179 1.0323172 F 14 42.14
1440 2736 42 0.3280722 -0.146179 -0.620713 M 10 42.10
1441 2737 42 -0.265159 -0.146179 0.0404992 M 9 42.9
1442 2738 42 0.1340672 -0.146179 -0.042152 F 3 42.3
1443 2739 42 0.0735362 -0.146179 0.6190592 F 24 42.24
1444 2740 42 -0.062088 -0.146179 -0.868667 F 23 42.23
1445 2741 42 -1.219486 -0.146179 -1.529879 M 25 42.25
1446 2742 42 -0.85267 -0.146179 -0.703364 M 16 42.16
1447 2743 42 0.8965662 -0.146179 1.6935282 F 17 42.17
1448 2744 42 -0.699505 -0.146179 -0.951318 M 19 42.19
1449 2745 42 -0.492781 -0.146179 0.4537562 M 2 42.2
1450 2746 42 -0.197611 -0.146179 0.2058022 F 1 42.1
1451 2837 45 -0.129085 -0.187182 0.3711052 F 833 45.833
1452 2838 45 0.8219882 -0.187182 0.6190592 F 832 45.832
1453 2839 45 0.3280722 -0.187182 0.6190592 F 841 45.841
1454 2840 45 0.4781942 -0.187182 0.2058022 F 835 45.835
1455 2841 45 0.5443412 -0.187182 0.4537562 F 840 45.840
1456 2842 45 -0.419801 -0.187182 1.2802712 F 831 45.831
1457 2843 45 0.4026692 -0.187182 1.0323172 F 854 45.854
1458 2844 45 0.2613242 -0.187182 1.3629222 F 853 45.853
1459 2845 45 -0.555112 -0.187182 -1.943136 F 855 45.855
1460 2846 45 -0.062088 -0.187182 0.1231502 F 843 45.843
1461 2847 45 -1.029067 -0.187182 -1.447227 F 846 45.846
1462 2848 45 -0.338842 -0.187182 -0.703364 F 850 45.850
1463 2849 45 0.4026692 -0.187182 0.2058022 F 811 45.811
1464 2850 45 -0.85267 -0.187182 -0.786016 F 815 45.815
1465 2851 45 -0.062088 -0.187182 -0.703364 F 818 45.818
1466 2852 45 -0.699505 -0.187182 -2.439045 F 804 45.804
1467 2853 45 0.3280722 -0.187182 0.6190592 F 807 45.807
1468 2854 45 0.4026692 -0.187182 0.1231502 F 806 45.806
1469 2855 45 -0.555112 -0.187182 -0.951318 F 825 45.825
1470 2856 45 0.5443412 -0.187182 -0.042152 F 828 45.828
1471 2857 45 -1.219486 -0.187182 -1.695182 F 819 45.819
1472 2858 45 0.6787592 -0.187182 -0.951318 F 820 45.820
1473 2859 45 -1.723882 -0.187182 -0.868667 F 822 45.822
1474 2860 45 0.4781942 -0.187182 -0.290107 F 821 45.821
1475 2861 45 -0.265159 -0.187182 -0.290107 F 803 45.803
1476 2862 45 -1.219486 -0.187182 -0.786016 F 903 45.903
1477 2863 45 -0.555112 -0.187182 -1.447227 F 913 45.913
1478 2864 45 -0.197611 -0.187182 0.2884532 F 909 45.909
1479 2865 45 -0.939378 -0.187182 -0.786016 F 902 45.902
1480 2866 45 -0.338842 -0.187182 -0.372758 F 859 45.859
1481 2867 45 -1.029067 -0.187182 0.3711052 F 874 45.874
1482 2868 45 -0.197611 -0.187182 -0.124804 F 873 45.873
1483 2869 45 0.4026692 -0.187182 -0.207455 F 877 45.877
1484 2870 45 -1.62373 -0.187182 -1.695182 F 878 45.878
1485 2871 45 -0.85267 -0.187182 0.9496652 F 879 45.879
1486 2872 45 -1.62373 -0.187182 -1.116621 F 861 45.861
1487 2873 45 0.4026692 -0.187182 1.8588312 F 860 45.860
1488 2874 45 -0.062088 -0.187182 -0.290107 F 862 45.862
1489 2875 45 -0.419801 -0.187182 -0.207455 F 863 45.863
1490 2876 45 0.1941492 -0.187182 -0.538061 F 889 45.889
1491 2877 45 -1.836687 -0.187182 -0.703364 F 891 45.891
1492 2878 45 0.0043222 -0.187182 0.0404992 F 881 45.881
1493 2879 45 0.6787592 -0.187182 0.7017112 F 884 45.884
1494 2880 45 -0.062088 -0.187182 -0.868667 F 888 45.888
1495 2881 45 -0.129085 -0.187182 0.2058022 F 886 45.886
1496 2882 45 0.7472282 -0.187182 0.5364082 F 887 45.887
1497 2883 45 -1.723882 -0.187182 -1.860484 M 442 45.442
1498 2884 45 -0.338842 -0.187182 0.1231502 M 268 45.268
1499 2885 45 1.8138272 -0.187182 1.6108772 M 499 45.499
1500 2886 45 0.8965662 -0.187182 0.9496652 M 42 45.42
1501 2887 45 0.0043222 -0.187182 0.2058022 F 76 45.76
1502 2888 45 0.4026692 -0.187182 0.8670142 F 249 45.249
1503 2889 45 -2.108644 -0.187182 -1.529879 M 161 45.161
1504 2890 46 -0.062088 -0.143724 -0.207455 F 80 46.80
1505 2891 46 -1.836687 -0.143724 -0.290107 M 82 46.82
1506 2892 46 0.6787592 -0.143724 1.0323172 M 83 46.83
1507 2893 46 -0.623051 -0.143724 -0.290107 F 76 46.76
1508 2894 46 -0.129085 -0.143724 1.1976192 M 79 46.79
1509 2895 46 0.7472282 -0.143724 0.3711052 M 78 46.78
1510 2896 46 -0.699505 -0.143724 -1.116621 F 75 46.75
1511 2897 46 -0.338842 -0.143724 0.3711052 M 91 46.91
1512 2898 46 0.1941492 -0.143724 0.6190592 F 84 46.84
1513 2899 46 0.0735362 -0.143724 0.4537562 M 87 46.87
1514 2900 46 0.5443412 -0.143724 0.8670142 M 90 46.90
1515 2901 46 -0.623051 -0.143724 -0.372758 F 88 46.88
1516 2902 46 0.8965662 -0.143724 0.7843622 M 89 46.89
1517 2903 46 0.6107292 -0.143724 0.9496652 F 96 46.96
1518 2904 46 -1.219486 -0.143724 -1.695182 F 54 46.54
1519 2905 46 0.2613242 -0.143724 0.0404992 M 58 46.58
1520 2906 46 -0.699505 -0.143724 -0.786016 F 59 46.59
1521 2907 46 -1.029067 -0.143724 -1.03397 F 48 46.48
1522 2908 46 -1.335315 -0.143724 -1.447227 F 49 46.49
1523 2909 46 0.4781942 -0.143724 0.6190592 M 50 46.50
1524 2910 46 -0.699505 -0.143724 1.0323172 M 73 46.73
1525 2911 46 0.4781942 -0.143724 0.3711052 M 69 46.69
1526 2912 46 0.0043222 -0.143724 -0.538061 M 66 46.66
1527 2913 46 -0.939378 -0.143724 -0.207455 M 70 46.70
1528 2914 46 -0.338842 -0.143724 0.4537562 M 71 46.71
1529 2915 46 -1.219486 -0.143724 -1.116621 M 60 46.60
1530 2916 46 -1.335315 -0.143724 -0.45541 F 61 46.61
1531 2917 46 -0.419801 -0.143724 -0.703364 F 65 46.65
1532 2918 46 -1.118624 -0.143724 -0.951318 M 63 46.63
1533 2919 46 -1.723882 -0.143724 -1.116621 M 47 46.47
1534 2920 46 -0.338842 -0.143724 -0.951318 F 130 46.130
1535 2921 46 -1.219486 -0.143724 -1.61253 F 128 46.128
1536 2922 46 -0.492781 -0.143724 -0.372758 M 123 46.123
1537 2923 46 -0.419801 -0.143724 0.5364082 M 125 46.125
1538 2924 46 -0.85267 -0.143724 0.4537562 F 126 46.126
1539 2925 46 0.5443412 -0.143724 2.1067862 M 104 46.104
1540 2926 46 0.4026692 -0.143724 1.0323172 F 103 46.103
1541 2927 46 -0.129085 -0.143724 1.6108772 M 106 46.106
1542 2928 46 -0.062088 -0.143724 -0.951318 M 98 46.98
1543 2929 46 -0.197611 -0.143724 0.2058022 M 102 46.102
1544 2930 46 -1.335315 -0.143724 1.8588312 M 99 46.99
1545 2931 46 -0.492781 -0.143724 0.6190592 M 101 46.101
1546 2932 46 -0.197611 -0.143724 0.1231502 M 120 46.120
1547 2933 46 -0.492781 -0.143724 -0.207455 F 116 46.116
1548 2934 46 -1.029067 -0.143724 -0.372758 F 118 46.118
1549 2935 46 0.1340672 -0.143724 0.2058022 M 119 46.119
1550 2936 46 -0.939378 -0.143724 -0.042152 F 108 46.108
1551 2937 46 -0.85267 -0.143724 0.9496652 F 109 46.109
1552 2938 46 -0.265159 -0.143724 -0.124804 M 111 46.111
1553 2939 46 -0.419801 -0.143724 -0.290107 M 114 46.114
1554 2940 46 0.4026692 -0.143724 0.3711052 F 1 46.1
1555 2941 46 -0.197611 -0.143724 0.2884532 F 46 46.46
1556 2942 46 -0.776109 -0.143724 0.5364082 F 33 46.33
1557 2943 46 -0.062088 -0.143724 0.4537562 F 32 46.32
1558 2944 46 -0.265159 -0.143724 -0.45541 M 34 46.34
1559 2945 46 -1.335315 -0.143724 -2.025787 M 35 46.35
1560 2946 46 -0.419801 -0.143724 -0.124804 M 28 46.28
1561 2947 46 -0.338842 -0.143724 0.7843622 F 31 46.31
1562 2948 46 -0.419801 -0.143724 -0.620713 F 29 46.29
1563 2949 46 0.0735362 -0.143724 0.0404992 M 30 46.30
1564 2950 46 0.2613242 -0.143724 0.2884532 M 27 46.27
1565 2951 46 0.8219882 -0.143724 0.2058022 M 45 46.45
1566 2952 46 -0.939378 -0.143724 -0.042152 F 36 46.36
1567 2953 46 -0.699505 -0.143724 -0.372758 F 37 46.37
1568 2954 46 -1.836687 -0.143724 -0.124804 F 38 46.38
1569 2955 46 0.0043222 -0.143724 0.1231502 M 40 46.40
1570 2956 46 0.1941492 -0.143724 0.9496652 M 2 46.2
1571 2957 46 -1.219486 -0.143724 -0.951318 F 10 46.10
1572 2958 46 -0.623051 -0.143724 -1.03397 F 9 46.9
1573 2959 46 -1.219486 -0.143724 -2.025787 M 11 46.11
1574 2960 46 0.0043222 -0.143724 0.2884532 F 13 46.13
1575 2961 46 0.1941492 -0.143724 -0.372758 M 3 46.3
1576 2962 46 -1.029067 -0.143724 -0.620713 M 8 46.8
1577 2963 46 -2.291731 -0.143724 -2.025787 M 5 46.5
1578 2964 46 -0.555112 -0.143724 -1.61253 M 6 46.6
1579 2965 46 -0.265159 -0.143724 -0.538061 M 26 46.26
1580 2966 46 -0.555112 -0.143724 -1.116621 F 23 46.23
1581 2967 46 -1.723882 -0.143724 -2.025787 M 20 46.20
1582 2968 46 0.7472282 -0.143724 0.6190592 M 24 46.24
1583 2969 46 -1.335315 -0.143724 -0.124804 F 25 46.25
1584 2970 46 -0.776109 -0.143724 -1.03397 F 19 46.19
1585 2971 46 -0.85267 -0.143724 -0.124804 F 16 46.16
1586 2972 46 -0.85267 -0.143724 -1.116621 M 17 46.17
1587 3170 50 -1.118624 0.0065332 -0.868667 F 58 50.58
1588 3171 50 -1.118624 0.0065332 -0.290107 M 59 50.59
1589 3172 50 0.0735362 0.0065332 1.1976192 M 57 50.57
1590 3173 50 1.0396082 0.0065332 1.2802712 F 56 50.56
1591 3174 50 -0.555112 0.0065332 0.2884532 F 55 50.55
1592 3175 50 0.1941492 0.0065332 1.6108772 M 67 50.67
1593 3176 50 1.2405332 0.0065332 1.1149682 M 68 50.68
1594 3177 50 -0.062088 0.0065332 0.6190592 F 64 50.64
1595 3178 50 0.0043222 0.0065332 1.2802712 F 63 50.63
1596 3179 50 -1.438662 0.0065332 -1.943136 M 69 50.69
1597 3180 50 -1.723882 0.0065332 -2.273742 F 45 50.45
1598 3181 50 -0.623051 0.0065332 -0.45541 F 46 50.46
1599 3182 50 0.4781942 0.0065332 0.7843622 F 47 50.47
1600 3183 50 -0.338842 0.0065332 0.7843622 F 43 50.43
1601 3184 50 0.4026692 0.0065332 0.7843622 M 42 50.42
1602 3185 50 -0.939378 0.0065332 -1.860484 M 54 50.54
1603 3186 50 -0.197611 0.0065332 0.4537562 F 52 50.52
1604 3187 50 -1.62373 0.0065332 -0.868667 F 53 50.53
1605 3188 50 -0.265159 0.0065332 -0.290107 M 51 50.51
1606 3189 50 1.3101422 0.0065332 1.0323172 M 50 50.50
1607 3190 50 -0.699505 0.0065332 1.1149682 F 41 50.41
1608 3191 50 0.8219882 0.0065332 1.5282252 F 89 50.89
1609 3192 50 0.7472282 0.0065332 0.3711052 M 90 50.90
1610 3193 50 -1.335315 0.0065332 0.2058022 M 88 50.88
1611 3194 50 -1.118624 0.0065332 -0.538061 F 87 50.87
1612 3195 50 0.1941492 0.0065332 1.0323172 F 86 50.86
1613 3196 50 -1.118624 0.0065332 -0.703364 M 70 50.70
1614 3197 50 -0.492781 0.0065332 -0.45541 F 74 50.74
1615 3198 50 0.8219882 0.0065332 1.1976192 M 76 50.76
1616 3199 50 -0.129085 0.0065332 -0.538061 M 77 50.77
1617 3200 50 0.2613242 0.0065332 1.7761802 M 73 50.73
1618 3201 50 -1.62373 0.0065332 -2.025787 M 71 50.71
1619 3202 50 0.6107292 0.0065332 -0.868667 F 84 50.84
1620 3203 50 0.9675862 0.0065332 1.1976192 F 82 50.82
1621 3204 50 0.9675862 0.0065332 0.2058022 M 83 50.83
1622 3205 50 -0.85267 0.0065332 -0.703364 M 78 50.78
1623 3206 50 0.1941492 0.0065332 -0.45541 F 81 50.81
1624 3207 50 -2.291731 0.0065332 -0.868667 M 79 50.79
1625 3208 50 0.7472282 0.0065332 -0.290107 M 4 50.4
1626 3209 50 -1.62373 0.0065332 -0.951318 M 1 50.1
1627 3210 50 -3.059543 0.0065332 -1.116621 M 2 50.2
1628 3211 50 0.1340672 0.0065332 0.3711052 M 7 50.7
1629 3212 50 0.8965662 0.0065332 1.6108772 F 8 50.8
1630 3213 50 1.1758492 0.0065332 0.8670142 M 6 50.6
1631 3214 50 -1.029067 0.0065332 -0.207455 M 5 50.5
1632 3215 50 -0.338842 0.0065332 -0.207455 M 16 50.16
1633 3216 50 -0.85267 0.0065332 -0.042152 F 13 50.13
1634 3217 50 0.4781942 0.0065332 0.9496652 F 14 50.14
1635 3218 50 -0.623051 0.0065332 -0.290107 M 10 50.10
1636 3219 50 -0.338842 0.0065332 0.0404992 F 12 50.12
1637 3220 50 0.2613242 0.0065332 -0.786016 F 11 50.11
1638 3221 50 -0.939378 0.0065332 0.1231502 F 33 50.33
1639 3222 50 -1.335315 0.0065332 -1.943136 M 34 50.34
1640 3223 50 -0.492781 0.0065332 0.2058022 M 35 50.35
1641 3224 50 0.4026692 0.0065332 0.9496652 F 32 50.32
1642 3225 50 -0.555112 0.0065332 -0.042152 M 31 50.31
1643 3226 50 -0.85267 0.0065332 -1.447227 F 30 50.30
1644 3227 50 0.2613242 0.0065332 -0.124804 F 39 50.39
1645 3228 50 -2.108644 0.0065332 -1.199273 F 39 50.39
1646 3229 50 0.0735362 0.0065332 1.1976192 F 36 50.36
1647 3230 50 0.6787592 0.0065332 0.8670142 M 38 50.38
1648 3231 50 -0.776109 0.0065332 -0.538061 M 37 50.37
1649 3232 50 -0.129085 0.0065332 -0.45541 F 17 50.17
1650 3233 50 0.6107292 0.0065332 1.1976192 F 20 50.20
1651 3234 50 -1.335315 0.0065332 -1.777833 F 22 50.22
1652 3235 50 -0.623051 0.0065332 -0.951318 F 19 50.19
1653 3236 50 0.4781942 0.0065332 1.0323172 F 18 50.18
1654 3237 50 -0.197611 0.0065332 0.2058022 F 29 50.29
1655 3238 50 0.1340672 0.0065332 0.2884532 M 27 50.27
1656 3239 50 -1.219486 0.0065332 -0.372758 F 28 50.28
1657 3240 50 -0.492781 0.0065332 -0.042152 F 24 50.24
1658 3241 50 -0.939378 0.0065332 -0.45541 M 26 50.26
1659 3242 50 -0.623051 0.0065332 -0.042152 M 25 50.25
1660 3243 51 0.3280722 -0.396984 0.3711052 F 69 51.69
1661 3244 51 -1.219486 -0.396984 -0.620713 F 68 51.68
1662 3245 51 -0.419801 -0.396984 0.5364082 M 67 51.67
1663 3246 51 1.5061852 -0.396984 0.7843622 F 75 51.75
1664 3247 51 0.0043222 -0.396984 1.0323172 F 71 51.71
1665 3248 51 -1.438662 -0.396984 -2.686999 M 73 51.73
1666 3249 51 -0.699505 -0.396984 -1.61253 M 77 51.77
1667 3250 51 -0.265159 -0.396984 -1.199273 M 61 51.61
1668 3251 51 -0.492781 -0.396984 0.1231502 M 62 51.62
1669 3252 51 -0.939378 -0.396984 -2.273742 F 60 51.60
1670 3253 51 -1.029067 -0.396984 -2.521696 M 66 51.66
1671 3254 51 -1.438662 -0.396984 1.1976192 M 65 51.65
1672 3255 51 -0.129085 -0.396984 0.5364082 M 63 51.63
1673 3256 51 -1.962075 -0.396984 -1.695182 M 59 51.59
1674 3257 51 -0.939378 -0.396984 -0.45541 F 93 51.93
1675 3258 51 -0.338842 -0.396984 0.4537562 F 89 51.89
1676 3259 51 0.4026692 -0.396984 -0.45541 F 88 51.88
1677 3260 51 0.8965662 -0.396984 -0.042152 F 96 51.96
1678 3261 51 -0.265159 -0.396984 -0.868667 F 95 51.95
1679 3262 51 -0.776109 -0.396984 -0.538061 M 78 51.78
1680 3263 51 -0.129085 -0.396984 -0.042152 M 80 51.80
1681 3264 51 0.0735362 -0.396984 -2.273742 M 81 51.81
1682 3265 51 -0.776109 -0.396984 -1.03397 M 79 51.79
1683 3266 51 -0.699505 -0.396984 -0.868667 F 86 51.86
1684 3267 51 -0.85267 -0.396984 -0.703364 M 85 51.85
1685 3268 51 0.5443412 -0.396984 -1.364576 F 82 51.82
1686 3269 51 1.1094382 -0.396984 0.2884532 F 14 51.14
1687 3270 51 0.6107292 -0.396984 -0.703364 M 13 51.13
1688 3271 51 -0.129085 -0.396984 0.6190592 M 12 51.12
1689 3272 51 -0.85267 -0.396984 0.1231502 M 18 51.18
1690 3273 51 -1.723882 -0.396984 -2.356393 M 15 51.15
1691 3274 51 -1.118624 -0.396984 -2.439045 M 4 51.4
