case_ID F1_1 C_2 F1_3 C_4 F1_5 C_6 F1_7 C_8 F1_9 C_10 F1_11 C_12 F1_13 C_14 F1_15 C_16 F1_17 C_18 F1_19 C_20
991 0 1 1 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 0 0
992 1 0 0 1 0 0 1 0 0 0 1 0 1 0 1 1 1 0 0 0
993 0 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1
994 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
995 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 0 0 0
996 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0
997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
998 0 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 0 0
999 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
1000 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
