"ID" "Group" "Item" "RT" "Problem"
93 "Gender_MaleNL_BE" 17 0 5
92 "Gender_FemaleNL_BE" 17 0 5
91 "Gender_MaleFR_BE" 17 0 5
90 "Gender_UnknownFR_BE" 17 0 5
89 "Gender_MaleNL_BE" 17 0 5
88 "Gender_MaleNL_BE" 17 0 5
87 "Gender_MaleFR_BE" 17 0 5
86 "Gender_UnknownNL_BE" 17 0 5
85 "Gender_FemaleNL_BE" 17 0 5
84 "Gender_FemaleNL_BE" 17 0 5
83 "Gender_MaleNL_BE" 17 0 5
82 "Gender_MaleNL_BE" 17 0 5
81 "Gender_FemaleFR_BE" 17 0 5
80 "Gender_MaleNL_BE" 17 0 5
79 "Gender_MaleNL_BE" 17 0 5
78 "Gender_MaleNL_BE" 17 0 5
77 "Gender_MaleNL_BE" 17 0 5
76 "Gender_MaleNL_BE" 17 0 5
75 "Gender_MaleNL_BE" 17 0 5
74 "Gender_MaleNL_BE" 17 0 5
73 "Gender_MaleNL_BE" 17 0 5
72 "Gender_MaleNL_BE" 17 0 5
71 "Gender_MaleNL_BE" 17 0 5
70 "Gender_MaleNL_BE" 17 61 5
69 "Gender_MaleNL_BE" 17 0 5
68 "Gender_MaleNL_BE" 17 0 5
67 "Gender_UnknownNL_BE" 17 0 5
66 "Gender_MaleNL_BE" 17 132 5
65 "Gender_MaleFR_BE" 17 106 5
64 "Gender_MaleFR_BE" 17 39 5
63 "Gender_MaleNL_BE" 17 73 5
62 "Gender_MaleNL_BE" 17 0 5
61 "Gender_FemaleNL_BE" 17 0 5
60 "Gender_MaleNL_BE" 17 68 5
59 "Gender_UnknownNL_BE" 17 36 5
58 "Gender_MaleNL_BE" 17 78 5
57 "Gender_FemaleNL_BE" 17 10 5
56 "Gender_MaleFR_BE" 17 0 5
55 "Gender_FemaleFR_BE" 17 0 5
54 "Gender_UnknownNL_BE" 17 0 5
53 "Gender_FemaleNL_BE" 17 0 5
52 "Gender_MaleNL_BE" 17 0 5
51 "Gender_MaleNL_BE" 17 0 5
50 "Gender_MaleNL_BE" 17 0 5
49 "Gender_MaleNL_BE" 17 0 5
48 "Gender_UnknownNL_BE" 17 0 5
47 "Gender_MaleNL_BE" 17 0 5
46 "Gender_MaleNL_BE" 17 0 5
45 "Gender_FemaleNL_BE" 17 158 5
44 "Gender_FemaleNL_BE" 17 0 5
43 "Gender_MaleNL_BE" 17 126 5
42 "Gender_MaleNL_BE" 17 63 5
41 "Gender_MaleFR_BE" 17 96 5
40 "Gender_MaleNL_BE" 17 0 5
39 "Gender_MaleNL_BE" 17 63 5
38 "Gender_MaleNL_BE" 17 0 5
37 "Gender_MaleNL_BE" 17 0 5
36 "Gender_MaleNL_BE" 17 0 5
35 "Gender_MaleNL_BE" 17 0 5
34 "Gender_MaleNL_BE" 17 4 5
33 "Gender_MaleNL_BE" 17 36 5
32 "Gender_FemaleNL_BE" 17 44 5
31 "Gender_MaleNL_BE" 17 0 5
30 "Gender_MaleNL_BE" 17 12 5
29 "Gender_MaleFR_BE" 17 0 5
28 "Gender_FemaleNL_BE" 17 0 5
27 "Gender_MaleNL_BE" 17 66 5
26 "Gender_MaleFR_BE" 17 0 5
25 "Gender_FemaleNL_BE" 17 0 5
24 "Gender_FemaleFR_BE" 17 0 5
23 "Gender_MaleFR_BE" 17 0 5
22 "Gender_MaleFR_BE" 17 0 5
21 "Gender_MaleNL_BE" 17 0 5
20 "Gender_MaleNL_BE" 17 175 5
19 "Gender_MaleNL_BE" 17 0 5
18 "Gender_MaleFR_BE" 17 105 5
17 "Gender_MaleNL_BE" 17 0 5
16 "Gender_FemaleNL_BE" 17 0 5
15 "Gender_MaleNL_BE" 17 0 5
14 "Gender_MaleNL_BE" 17 0 5
13 "Gender_FemaleFR_BE" 17 0 5
12 "Gender_FemaleNL_BE" 17 15 5
11 "Gender_UnknownNL_BE" 17 70 5
10 "Gender_MaleNL_BE" 17 0 5
9 "Gender_MaleNL_BE" 17 0 5
8 "Gender_UnknownNL_BE" 17 0 5
7 "Gender_FemaleFR_BE" 17 0 5
6 "Gender_MaleFR_BE" 17 0 5
5 "Gender_MaleNL_BE" 17 0 5
4 "Gender_MaleNL_BE" 17 112 5
3 "Gender_FemaleFR_BE" 17 0 5
2 "Gender_FemaleFR_BE" 17 0 5
1 "Gender_MaleFR_BE" 17 0 5
500 "Gender_FemaleFR_BE" 18 0 5
499 "Gender_FemaleNL_BE" 18 0 5
498 "Gender_MaleFR_BE" 18 0 5
497 "Gender_UnknownNL_BE" 18 17 5
496 "Gender_MaleNL_BE" 18 0 5
495 "Gender_MaleFR_BE" 18 0 5
494 "Gender_MaleNL_BE" 18 0 5
493 "Gender_MaleFR_BE" 18 0 5
492 "Gender_MaleFR_BE" 18 0 5
491 "Gender_MaleFR_BE" 18 0 5
490 "Gender_UnknownNL_BE" 18 0 5
489 "Gender_MaleFR_BE" 18 27 5
488 "Gender_FemaleFR_BE" 18 15 5
487 "Gender_FemaleNL_BE" 18 0 5
486 "Gender_FemaleNL_BE" 18 20 5
485 "Gender_MaleNL_BE" 18 0 5
484 "Gender_MaleNL_BE" 18 0 5
483 "Gender_MaleNL_BE" 18 0 5
482 "Gender_MaleFR_BE" 18 0 5
481 "Gender_MaleFR_BE" 18 0 5
480 "Gender_MaleNL_BE" 18 14 5
479 "Gender_MaleNL_BE" 18 0 5
478 "Gender_MaleNL_BE" 18 0 5
477 "Gender_UnknownNL_BE" 18 0 5
476 "Gender_MaleFR_BE" 18 0 5
475 "Gender_MaleFR_BE" 18 0 5
474 "Gender_FemaleNL_BE" 18 18 5
473 "Gender_FemaleFR_BE" 18 0 5
472 "Gender_MaleNL_BE" 18 0 5
469 "Gender_MaleFR_BE" 18 0 5
468 "Gender_MaleFR_BE" 18 0 5
467 "Gender_MaleFR_BE" 18 0 5
466 "Gender_MaleFR_BE" 18 0 5
465 "Gender_MaleFR_BE" 18 0 5
464 "Gender_MaleFR_BE" 18 0 5
463 "Gender_FemaleFR_BE" 18 0 5
462 "Gender_FemaleNL_BE" 18 0 5
461 "Gender_MaleFR_BE" 18 0 5
460 "Gender_FemaleNL_BE" 18 0 5
459 "Gender_UnknownNL_BE" 18 0 5
458 "Gender_MaleNL_BE" 18 0 5
457 "Gender_MaleFR_BE" 18 11 5
456 "Gender_MaleNL_BE" 18 0 5
455 "Gender_FemaleFR_BE" 18 0 5
454 "Gender_MaleNL_BE" 18 0 5
453 "Gender_MaleFR_BE" 18 0 5
452 "Gender_MaleNL_BE" 18 0 5
451 "Gender_MaleNL_BE" 18 0 5
450 "Gender_FemaleFR_BE" 18 19 5
449 "Gender_FemaleFR_BE" 18 0 5
448 "Gender_MaleNL_BE" 18 0 5
447 "Gender_MaleFR_BE" 18 0 5
446 "Gender_FemaleNL_BE" 18 0 5
445 "Gender_MaleNL_BE" 18 0 5
444 "Gender_MaleFR_BE" 18 32 5
443 "Gender_FemaleNL_BE" 18 15 5
442 "Gender_MaleFR_BE" 18 31 5
441 "Gender_MaleFR_BE" 18 23 5
440 "Gender_MaleFR_BE" 18 0 5
439 "Gender_MaleFR_BE" 18 0 5
438 "Gender_MaleFR_BE" 18 0 5
437 "Gender_MaleFR_BE" 18 13 5
436 "Gender_FemaleFR_BE" 18 0 5
435 "Gender_UnknownNL_BE" 18 0 5
434 "Gender_MaleNL_BE" 18 0 5
433 "Gender_FemaleNL_BE" 18 42 5
432 "Gender_MaleFR_BE" 18 0 5
431 "Gender_MaleNL_BE" 18 0 5
430 "Gender_MaleNL_BE" 18 0 5
429 "Gender_MaleNL_BE" 18 0 5
428 "Gender_MaleNL_BE" 18 0 5
427 "Gender_MaleFR_BE" 18 19 5
426 "Gender_MaleNL_BE" 18 0 5
425 "Gender_MaleNL_BE" 18 25 5
424 "Gender_FemaleFR_BE" 18 0 5
423 "Gender_FemaleNL_BE" 18 33 5
422 "Gender_MaleFR_BE" 18 40 5
421 "Gender_MaleNL_BE" 18 0 5
420 "Gender_MaleFR_BE" 18 41 5
419 "Gender_MaleFR_BE" 18 33 5
418 "Gender_MaleFR_BE" 18 5 5
417 "Gender_MaleFR_BE" 18 0 5
416 "Gender_MaleFR_BE" 18 0 5
415 "Gender_MaleFR_BE" 18 0 5
414 "Gender_MaleFR_BE" 18 0 5
413 "Gender_FemaleFR_BE" 18 17 5
412 "Gender_FemaleFR_BE" 18 0 5
411 "Gender_FemaleFR_BE" 18 39 5
410 "Gender_MaleNL_BE" 18 35 5
409 "Gender_FemaleNL_BE" 18 0 5
408 "Gender_FemaleFR_BE" 18 0 5
407 "Gender_FemaleNL_BE" 18 0 5
406 "Gender_MaleNL_BE" 18 0 5
405 "Gender_MaleFR_BE" 18 0 5
404 "Gender_FemaleNL_BE" 18 0 5
403 "Gender_MaleFR_BE" 18 0 5
402 "Gender_MaleNL_BE" 18 0 5
501 "Gender_MaleNL_BE" 18 0 5
400 "Gender_FemaleFR_BE" 18 0 5
399 "Gender_MaleFR_BE" 18 14 5
398 "Gender_FemaleFR_BE" 18 0 5
397 "Gender_MaleNL_BE" 18 0 5
396 "Gender_FemaleFR_BE" 18 20 5
395 "Gender_MaleNL_BE" 18 0 5
394 "Gender_FemaleFR_BE" 18 0 5
393 "Gender_UnknownNL_BE" 18 0 5
392 "Gender_MaleNL_BE" 18 0 5
391 "Gender_MaleNL_BE" 18 0 5
390 "Gender_MaleNL_BE" 18 0 5
389 "Gender_FemaleNL_BE" 18 0 5
388 "Gender_UnknownNL_BE" 18 0 5
387 "Gender_FemaleNL_BE" 18 0 5
386 "Gender_MaleNL_BE" 18 12 5
385 "Gender_MaleNL_BE" 18 0 5
384 "Gender_MaleNL_BE" 18 0 5
383 "Gender_MaleNL_BE" 18 0 5
382 "Gender_UnknownNL_BE" 18 22 5
381 "Gender_MaleNL_BE" 18 15 5
380 "Gender_MaleFR_BE" 18 0 5
379 "Gender_MaleNL_BE" 18 0 5
378 "Gender_FemaleFR_BE" 18 0 5
377 "Gender_MaleNL_BE" 18 12 5
376 "Gender_MaleNL_BE" 18 0 5
375 "Gender_MaleNL_BE" 18 0 5
374 "Gender_MaleNL_BE" 18 0 5
373 "Gender_MaleNL_BE" 18 37 5
372 "Gender_MaleNL_BE" 18 12 5
371 "Gender_MaleNL_BE" 18 0 5
370 "Gender_MaleNL_BE" 18 0 5
369 "Gender_MaleNL_BE" 18 0 5
368 "Gender_FemaleNL_BE" 18 12 5
367 "Gender_FemaleNL_BE" 18 18 5
366 "Gender_MaleFR_BE" 18 18 5
365 "Gender_MaleNL_BE" 18 19 5
364 "Gender_MaleFR_BE" 18 0 5
363 "Gender_MaleNL_BE" 18 10 5
362 "Gender_FemaleNL_BE" 18 12 5
361 "Gender_FemaleNL_BE" 18 6 5
360 "Gender_FemaleNL_BE" 18 0 5
359 "Gender_FemaleFR_BE" 18 0 5
358 "Gender_MaleFR_BE" 18 0 5
357 "Gender_FemaleFR_BE" 18 0 5
356 "Gender_MaleNL_BE" 18 0 5
355 "Gender_MaleNL_BE" 18 13 5
354 "Gender_FemaleFR_BE" 18 0 5
353 "Gender_MaleNL_BE" 18 11 5
352 "Gender_MaleNL_BE" 18 19 5
351 "Gender_MaleNL_BE" 18 0 5
350 "Gender_MaleFR_BE" 18 0 5
349 "Gender_MaleNL_BE" 18 0 5
348 "Gender_FemaleFR_BE" 18 16 5
347 "Gender_MaleNL_BE" 18 0 5
346 "Gender_FemaleFR_BE" 18 0 5
345 "Gender_MaleNL_BE" 18 0 5
344 "Gender_MaleNL_BE" 18 0 5
343 "Gender_MaleFR_BE" 18 0 5
342 "Gender_MaleNL_BE" 18 0 5
341 "Gender_MaleNL_BE" 18 30 5
340 "Gender_MaleNL_BE" 18 25 5
339 "Gender_MaleNL_BE" 18 0 5
338 "Gender_FemaleNL_BE" 18 0 5
337 "Gender_FemaleNL_BE" 18 14 5
336 "Gender_FemaleFR_BE" 18 25 5
335 "Gender_UnknownNL_BE" 18 0 5
334 "Gender_UnknownNL_BE" 18 20 5
333 "Gender_MaleFR_BE" 18 0 5
332 "Gender_FemaleNL_BE" 18 0 5
331 "Gender_FemaleFR_BE" 18 0 5
330 "Gender_FemaleNL_BE" 18 61 5
329 "Gender_FemaleFR_BE" 18 0 5
328 "Gender_MaleFR_BE" 18 0 5
327 "Gender_MaleFR_BE" 18 0 5
326 "Gender_MaleFR_BE" 18 0 5
325 "Gender_MaleFR_BE" 18 22 5
324 "Gender_MaleFR_BE" 18 11 5
323 "Gender_MaleFR_BE" 18 0 5
322 "Gender_MaleFR_BE" 18 58 5
321 "Gender_FemaleNL_BE" 18 0 5
320 "Gender_UnknownNL_BE" 18 0 5
319 "Gender_MaleFR_BE" 18 3 5
318 "Gender_MaleFR_BE" 18 0 5
317 "Gender_MaleNL_BE" 18 70 5
316 "Gender_MaleNL_BE" 18 26 5
315 "Gender_FemaleFR_BE" 18 0 5
314 "Gender_MaleNL_BE" 18 11 5
313 "Gender_FemaleNL_BE" 18 21 5
312 "Gender_MaleNL_BE" 18 19 5
311 "Gender_FemaleFR_BE" 18 0 5
310 "Gender_MaleNL_BE" 18 17 5
309 "Gender_MaleNL_BE" 18 18 5
308 "Gender_FemaleNL_BE" 18 0 5
307 "Gender_MaleNL_BE" 18 0 5
306 "Gender_FemaleNL_BE" 18 17 5
305 "Gender_FemaleNL_BE" 18 0 5
304 "Gender_FemaleNL_BE" 18 0 5
303 "Gender_FemaleFR_BE" 18 18 5
302 "Gender_UnknownNL_BE" 18 0 5
301 "Gender_MaleNL_BE" 18 13 5
300 "Gender_MaleFR_BE" 18 18 5
299 "Gender_MaleNL_BE" 18 0 5
298 "Gender_MaleNL_BE" 18 15 5
297 "Gender_MaleNL_BE" 18 33 5
296 "Gender_FemaleNL_BE" 18 0 5
295 "Gender_MaleFR_BE" 18 0 5
294 "Gender_MaleFR_BE" 18 0 5
293 "Gender_MaleFR_BE" 18 22 5
292 "Gender_MaleNL_BE" 18 17 5
291 "Gender_FemaleFR_BE" 18 0 5
290 "Gender_MaleNL_BE" 18 0 5
289 "Gender_MaleFR_BE" 18 22 5
288 "Gender_MaleNL_BE" 18 0 5
287 "Gender_FemaleNL_BE" 18 17 5
286 "Gender_FemaleNL_BE" 18 19 5
285 "Gender_FemaleNL_BE" 18 0 5
284 "Gender_MaleNL_BE" 18 0 5
283 "Gender_FemaleFR_BE" 18 0 5
282 "Gender_FemaleNL_BE" 18 0 5
281 "Gender_MaleNL_BE" 18 0 5
280 "Gender_FemaleNL_BE" 18 20 5
279 "Gender_MaleFR_BE" 18 0 5
278 "Gender_MaleFR_BE" 18 13 5
277 "Gender_MaleNL_BE" 18 0 5
276 "Gender_MaleNL_BE" 18 0 5
275 "Gender_FemaleNL_BE" 18 0 5
274 "Gender_MaleFR_BE" 18 0 5
273 "Gender_MaleFR_BE" 18 0 5
272 "Gender_MaleFR_BE" 18 0 5
271 "Gender_MaleNL_BE" 18 0 5
270 "Gender_MaleFR_BE" 18 0 5
269 "Gender_MaleFR_BE" 18 13 5
268 "Gender_MaleNL_BE" 18 0 5
267 "Gender_MaleFR_BE" 18 0 5
266 "Gender_MaleNL_BE" 18 25 5
265 "Gender_FemaleNL_BE" 18 0 5
264 "Gender_FemaleNL_BE" 18 0 5
263 "Gender_MaleNL_BE" 18 0 5
262 "Gender_MaleFR_BE" 18 31 5
261 "Gender_MaleNL_BE" 18 14 5
260 "Gender_FemaleNL_BE" 18 0 5
259 "Gender_MaleFR_BE" 18 0 5
258 "Gender_MaleNL_BE" 18 40 5
257 "Gender_MaleNL_BE" 18 0 5
256 "Gender_MaleNL_BE" 18 0 5
255 "Gender_UnknownNL_BE" 18 0 5
254 "Gender_MaleNL_BE" 18 23 5
253 "Gender_FemaleNL_BE" 18 19 5
252 "Gender_MaleNL_BE" 18 0 5
251 "Gender_UnknownNL_BE" 18 14 5
250 "Gender_UnknownNL_BE" 18 31 5
249 "Gender_MaleNL_BE" 18 0 5
248 "Gender_FemaleNL_BE" 18 0 5
247 "Gender_FemaleNL_BE" 18 12 5
246 "Gender_MaleNL_BE" 18 0 5
245 "Gender_MaleFR_BE" 18 18 5
244 "Gender_MaleNL_BE" 18 0 5
243 "Gender_FemaleNL_BE" 18 0 5
242 "Gender_MaleNL_BE" 18 16 5
241 "Gender_MaleNL_BE" 18 0 5
240 "Gender_MaleFR_BE" 18 91 5
239 "Gender_FemaleNL_BE" 18 0 5
238 "Gender_MaleNL_BE" 18 0 5
237 "Gender_MaleNL_BE" 18 0 5
236 "Gender_FemaleNL_BE" 18 0 5
235 "Gender_MaleNL_BE" 18 0 5
234 "Gender_FemaleNL_BE" 18 0 5
233 "Gender_MaleNL_BE" 18 0 5
232 "Gender_MaleFR_BE" 18 12 5
231 "Gender_FemaleFR_BE" 18 0 5
230 "Gender_FemaleNL_BE" 18 12 5
229 "Gender_FemaleNL_BE" 18 0 5
228 "Gender_MaleNL_BE" 18 14 5
227 "Gender_FemaleNL_BE" 18 57 5
226 "Gender_MaleNL_BE" 18 0 5
225 "Gender_MaleFR_BE" 18 0 5
224 "Gender_FemaleFR_BE" 18 0 5
223 "Gender_FemaleFR_BE" 18 0 5
222 "Gender_FemaleNL_BE" 18 0 5
221 "Gender_MaleNL_BE" 18 0 5
220 "Gender_MaleFR_BE" 18 21 5
219 "Gender_MaleNL_BE" 18 0 5
218 "Gender_FemaleFR_BE" 18 0 5
217 "Gender_FemaleFR_BE" 18 32 5
216 "Gender_MaleFR_BE" 18 16 5
215 "Gender_MaleNL_BE" 18 18 5
214 "Gender_MaleNL_BE" 18 0 5
213 "Gender_MaleNL_BE" 18 19 5
212 "Gender_MaleNL_BE" 18 19 5
211 "Gender_MaleFR_BE" 18 0 5
210 "Gender_FemaleFR_BE" 18 0 5
209 "Gender_FemaleFR_BE" 18 69 5
208 "Gender_FemaleNL_BE" 18 0 5
207 "Gender_MaleFR_BE" 18 0 5
206 "Gender_MaleNL_BE" 18 0 5
205 "Gender_MaleNL_BE" 18 0 5
204 "Gender_MaleFR_BE" 18 0 5
203 "Gender_UnknownNL_BE" 18 0 5
202 "Gender_MaleFR_BE" 18 0 5
201 "Gender_MaleNL_BE" 18 15 5
200 "Gender_FemaleFR_BE" 18 0 5
199 "Gender_MaleNL_BE" 18 10 5
198 "Gender_UnknownNL_BE" 18 16 5
197 "Gender_FemaleNL_BE" 18 22 5
196 "Gender_MaleFR_BE" 18 0 5
195 "Gender_UnknownNL_BE" 18 16 5
194 "Gender_MaleNL_BE" 18 16 5
193 "Gender_MaleNL_BE" 18 0 5
192 "Gender_FemaleNL_BE" 18 20 5
191 "Gender_FemaleNL_BE" 18 16 5
190 "Gender_MaleFR_BE" 18 21 5
189 "Gender_MaleNL_BE" 18 0 5
188 "Gender_FemaleNL_BE" 18 20 5
187 "Gender_MaleFR_BE" 18 19 5
186 "Gender_MaleFR_BE" 18 0 5
185 "Gender_UnknownNL_BE" 18 0 5
184 "Gender_MaleNL_BE" 18 14 5
183 "Gender_MaleNL_BE" 18 22 5
182 "Gender_MaleNL_BE" 18 24 5
181 "Gender_MaleFR_BE" 18 0 5
180 "Gender_MaleNL_BE" 18 24 5
179 "Gender_MaleFR_BE" 18 0 5
178 "Gender_UnknownFR_BE" 18 0 5
177 "Gender_MaleNL_BE" 18 0 5
176 "Gender_MaleNL_BE" 18 16 5
175 "Gender_MaleNL_BE" 18 0 5
174 "Gender_FemaleNL_BE" 18 0 5
173 "Gender_MaleNL_BE" 18 14 5
172 "Gender_MaleFR_BE" 18 22 5
171 "Gender_MaleNL_BE" 18 0 5
170 "Gender_MaleNL_BE" 18 0 5
169 "Gender_MaleNL_BE" 18 0 5
168 "Gender_MaleNL_BE" 18 0 5
167 "Gender_MaleNL_BE" 18 0 5
166 "Gender_MaleNL_BE" 18 0 5
165 "Gender_FemaleNL_BE" 18 0 5
164 "Gender_FemaleNL_BE" 18 0 5
163 "Gender_MaleNL_BE" 18 0 5
162 "Gender_FemaleNL_BE" 18 15 5
161 "Gender_UnknownNL_BE" 18 0 5
160 "Gender_MaleFR_BE" 18 3 5
159 "Gender_MaleFR_BE" 18 14 5
158 "Gender_MaleFR_BE" 18 13 5
157 "Gender_MaleFR_BE" 18 0 5
156 "Gender_MaleFR_BE" 18 0 5
155 "Gender_FemaleNL_BE" 18 21 5
154 "Gender_FemaleNL_BE" 18 0 5
153 "Gender_MaleNL_BE" 18 0 5
152 "Gender_MaleNL_BE" 18 0 5
151 "Gender_FemaleFR_BE" 18 0 5
150 "Gender_MaleNL_BE" 18 13 5
149 "Gender_FemaleNL_BE" 18 0 5
148 "Gender_FemaleNL_BE" 18 0 5
147 "Gender_MaleNL_BE" 18 0 5
146 "Gender_MaleNL_BE" 18 0 5
145 "Gender_MaleNL_BE" 18 0 5
144 "Gender_FemaleFR_BE" 18 0 5
143 "Gender_MaleFR_BE" 18 0 5
142 "Gender_MaleNL_BE" 18 0 5
141 "Gender_MaleNL_BE" 18 27 5
140 "Gender_UnknownNL_BE" 18 0 5
139 "Gender_MaleNL_BE" 18 0 5
138 "Gender_FemaleNL_BE" 18 0 5
137 "Gender_MaleNL_BE" 18 13 5
136 "Gender_FemaleFR_BE" 18 10 5
135 "Gender_MaleFR_BE" 18 0 5
134 "Gender_MaleNL_BE" 18 0 5
133 "Gender_MaleNL_BE" 18 25 5
132 "Gender_MaleNL_BE" 18 12 5
131 "Gender_MaleNL_BE" 18 0 5
130 "Gender_FemaleFR_BE" 18 25 5
129 "Gender_FemaleFR_BE" 18 0 5
128 "Gender_MaleNL_BE" 18 0 5
127 "Gender_MaleFR_BE" 18 0 5
126 "Gender_MaleFR_BE" 18 36 5
125 "Gender_UnknownFR_BE" 18 0 5
124 "Gender_FemaleNL_BE" 18 0 5
123 "Gender_UnknownNL_BE" 18 0 5
122 "Gender_FemaleFR_BE" 18 0 5
121 "Gender_FemaleFR_BE" 18 23 5
120 "Gender_FemaleNL_BE" 18 0 5
119 "Gender_FemaleNL_BE" 18 0 5
118 "Gender_MaleNL_BE" 18 16 5
117 "Gender_MaleNL_BE" 18 0 5
116 "Gender_MaleFR_BE" 18 15 5
115 "Gender_FemaleNL_BE" 18 0 5
114 "Gender_FemaleNL_BE" 18 0 5
113 "Gender_MaleFR_BE" 18 0 5
112 "Gender_MaleNL_BE" 18 0 5
111 "Gender_MaleNL_BE" 18 13 5
110 "Gender_MaleFR_BE" 18 0 5
109 "Gender_MaleNL_BE" 18 0 5
108 "Gender_MaleNL_BE" 18 16 5
107 "Gender_MaleFR_BE" 18 0 5
106 "Gender_FemaleNL_BE" 18 0 5
105 "Gender_FemaleNL_BE" 18 23 5
104 "Gender_MaleFR_BE" 18 20 5
103 "Gender_MaleNL_BE" 18 0 5
102 "Gender_MaleNL_BE" 18 0 5
101 "Gender_MaleNL_BE" 18 0 5
100 "Gender_FemaleNL_BE" 18 0 5
99 "Gender_MaleFR_BE" 18 10 5
98 "Gender_MaleFR_BE" 18 17 5
97 "Gender_MaleNL_BE" 18 10 5
96 "Gender_MaleFR_BE" 18 22 5
95 "Gender_MaleFR_BE" 18 30 5
94 "Gender_FemaleNL_BE" 18 0 5
93 "Gender_MaleNL_BE" 18 0 5
92 "Gender_FemaleNL_BE" 18 0 5
91 "Gender_MaleFR_BE" 18 0 5
90 "Gender_UnknownFR_BE" 18 0 5
89 "Gender_MaleNL_BE" 18 0 5
88 "Gender_MaleNL_BE" 18 0 5
87 "Gender_MaleFR_BE" 18 0 5
86 "Gender_UnknownNL_BE" 18 0 5
85 "Gender_FemaleNL_BE" 18 0 5
84 "Gender_FemaleNL_BE" 18 0 5
83 "Gender_MaleNL_BE" 18 0 5
82 "Gender_MaleNL_BE" 18 0 5
81 "Gender_FemaleFR_BE" 18 0 5
80 "Gender_MaleNL_BE" 18 0 5
79 "Gender_MaleNL_BE" 18 0 5
78 "Gender_MaleNL_BE" 18 0 5
77 "Gender_MaleNL_BE" 18 15 5
76 "Gender_MaleNL_BE" 18 0 5
75 "Gender_MaleNL_BE" 18 0 5
74 "Gender_MaleNL_BE" 18 0 5
73 "Gender_MaleNL_BE" 18 0 5
72 "Gender_MaleNL_BE" 18 0 5
71 "Gender_MaleNL_BE" 18 0 5
70 "Gender_MaleNL_BE" 18 20 5
69 "Gender_MaleNL_BE" 18 0 5
68 "Gender_MaleNL_BE" 18 0 5
67 "Gender_UnknownNL_BE" 18 0 5
66 "Gender_MaleNL_BE" 18 16 5
65 "Gender_MaleFR_BE" 18 25 5
64 "Gender_MaleFR_BE" 18 12 5
63 "Gender_MaleNL_BE" 18 13 5
62 "Gender_MaleNL_BE" 18 17 5
61 "Gender_FemaleNL_BE" 18 0 5
60 "Gender_MaleNL_BE" 18 8 5
59 "Gender_UnknownNL_BE" 18 17 5
58 "Gender_MaleNL_BE" 18 21 5
57 "Gender_FemaleNL_BE" 18 15 5
56 "Gender_MaleFR_BE" 18 0 5
55 "Gender_FemaleFR_BE" 18 0 5
54 "Gender_UnknownNL_BE" 18 0 5
53 "Gender_FemaleNL_BE" 18 0 5
52 "Gender_MaleNL_BE" 18 3 5
51 "Gender_MaleNL_BE" 18 0 5
50 "Gender_MaleNL_BE" 18 0 5
49 "Gender_MaleNL_BE" 18 0 5
48 "Gender_UnknownNL_BE" 18 0 5
47 "Gender_MaleNL_BE" 18 0 5
46 "Gender_MaleNL_BE" 18 0 5
45 "Gender_FemaleNL_BE" 18 13 5
44 "Gender_FemaleNL_BE" 18 0 5
43 "Gender_MaleNL_BE" 18 14 5
42 "Gender_MaleNL_BE" 18 12 5
41 "Gender_MaleFR_BE" 18 18 5
40 "Gender_MaleNL_BE" 18 0 5
39 "Gender_MaleNL_BE" 18 39 5
38 "Gender_MaleNL_BE" 18 0 5
37 "Gender_MaleNL_BE" 18 0 5
36 "Gender_MaleNL_BE" 18 0 5
35 "Gender_MaleNL_BE" 18 0 5
34 "Gender_MaleNL_BE" 18 15 5
33 "Gender_MaleNL_BE" 18 23 5
32 "Gender_FemaleNL_BE" 18 17 5
31 "Gender_MaleNL_BE" 18 0 5
30 "Gender_MaleNL_BE" 18 19 5
29 "Gender_MaleFR_BE" 18 0 5
28 "Gender_FemaleNL_BE" 18 0 5
27 "Gender_MaleNL_BE" 18 18 5
26 "Gender_MaleFR_BE" 18 0 5
25 "Gender_FemaleNL_BE" 18 0 5
24 "Gender_FemaleFR_BE" 18 0 5
23 "Gender_MaleFR_BE" 18 0 5
22 "Gender_MaleFR_BE" 18 0 5
21 "Gender_MaleNL_BE" 18 0 5
20 "Gender_MaleNL_BE" 18 14 5
19 "Gender_MaleNL_BE" 18 0 5
18 "Gender_MaleFR_BE" 18 29 5
17 "Gender_MaleNL_BE" 18 0 5
16 "Gender_FemaleNL_BE" 18 0 5
15 "Gender_MaleNL_BE" 18 0 5
14 "Gender_MaleNL_BE" 18 0 5
13 "Gender_FemaleFR_BE" 18 0 5
12 "Gender_FemaleNL_BE" 18 18 5
11 "Gender_UnknownNL_BE" 18 95 5
10 "Gender_MaleNL_BE" 18 0 5
9 "Gender_MaleNL_BE" 18 0 5
8 "Gender_UnknownNL_BE" 18 0 5
7 "Gender_FemaleFR_BE" 18 0 5
6 "Gender_MaleFR_BE" 18 18 5
5 "Gender_MaleNL_BE" 18 0 5
4 "Gender_MaleNL_BE" 18 17 5
3 "Gender_FemaleFR_BE" 18 0 5
2 "Gender_FemaleFR_BE" 18 0 5
1 "Gender_MaleFR_BE" 18 0 5
500 "Gender_FemaleFR_BE" 19 0 5
499 "Gender_FemaleNL_BE" 19 0 5
498 "Gender_MaleFR_BE" 19 0 5
497 "Gender_UnknownNL_BE" 19 43 5
496 "Gender_MaleNL_BE" 19 0 5
495 "Gender_MaleFR_BE" 19 0 5
494 "Gender_MaleNL_BE" 19 0 5
